YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_OUTLIER_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_AVG_CC_CNT,BENE_CC_AF_PCT,BENE_CC_ALZHMR_PCT,BENE_CC_ASTHMA_PCT,BENE_CC_CNCR_PCT,BENE_CC_CHF_PCT,BENE_CC_CKD_PCT,BENE_CC_COPD_PCT,BENE_CC_DPRSSN_PCT,BENE_CC_DBTS_PCT,BENE_CC_HYPLPDMA_PCT,BENE_CC_HYPRTNSN_PCT,BENE_CC_IHD_PCT,BENE_CC_OPO_PCT,BENE_CC_RAOA_PCT,BENE_CC_SZ_PCT,BENE_CC_STROK_PCT,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,BENE_PRMRY_DX_SKN_PCT,BENE_PRMRY_DX_AFTRCRE_PCT,TOT_PT_MNTS,INDVDL_PT_MNTS,CNCRNT_GRP_PT_MNTS,COTRT_PT_MNTS,TOT_OT_MNTS,INDVDL_OT_MNTS,CNCRNT_GRP_OT_MNTS,COTRT_OT_MNTS,TOT_SLP_MNTS,INDVDL_SLP_MNTS,CNCRNT_GRP_SLP_MNTS,COTRT_SLP_MNTS,DSCHRG_CMNTY_SLFCR_PCT,DSCHRG_IP_PCT,DSCHRG_HH_PCT,DSCHRG_SNF_PCT,DSCHRG_HOSPC_PCT,DSCHRG_DEATH_PCT,CMG_STROK_DAYS_PCT,CMG_INJURY_TRMA_DAYS_PCT,CMG_ORTHO_DAYS_PCT,CMG_ARTHRTS_DAYS_PCT,CMG_CRDVSCLR_PLMNRY_DAYS_PCT,CMG_NRLGCL_DAYS_PCT,CMG_OTHR_DAYS_PCT
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,NH,STATE TOTAL,3132,3488,43749,0.15,0.92,115263811,79474558,78410110,73520946,2850349,0.00,0.12,0.25,76,0.46,0.53,0.95,0.00,0.00,0.01,0.00,0.01,2.39,6,0.33,0.32,0.12,0.17,0.43,0.61,0.31,0.54,0.42,0.88,0.88,0.57,0.22,0.63,0.03,0.32,0.00,0.00,0.00,0.00,0.18,0.01,0.00,0.00,0.01,0.03,0.30,0.10,0.00,0.00,0.19,1525479,1400348,122683,2448,1602334,1465992,133606,2736,319542,286404,33078,60,0.05,0.07,0.63,0.17,0.00,0.00,0.22,0.17,0.27,0.00,0.05,0.08,0.18
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,NJ,STATE TOTAL,8787,10012,136748,0.10,0.90,535585120,271735954,267679956,224259728,8752348,0.00,0.11,0.01,78,0.44,0.55,0.82,0.08,0.02,0.04,0.00,0.00,2.57,7,0.35,0.40,0.12,0.19,0.50,0.65,0.33,0.56,0.52,0.88,0.88,0.70,0.18,0.68,0.04,0.43,0.01,0.00,0.00,0.00,0.23,0.00,0.00,0.02,0.01,0.04,0.22,0.20,0.00,0.00,0.13,4764458,3935299,803628,25531,4056480,3576738,463459,16283,1196370,1161654,33831,885,0.14,0.11,0.51,0.16,0.00,0.00,0.26,0.19,0.21,0.00,0.05,0.11,0.14
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,NM,STATE TOTAL,2065,2218,28183,0.12,0.93,108103102,47142643,46398835,45579256,804282,0.00,0.15,0.34,75,0.45,0.54,0.64,0.00,0.00,0.24,0.07,0.01,2.19,6,0.21,0.33,0.12,0.14,0.35,0.56,0.26,0.45,0.43,0.70,0.88,0.50,0.25,0.60,0.03,0.29,0.01,0.00,0.00,0.00,0.19,0.00,0.00,0.01,0.01,0.06,0.33,0.10,0.00,0.00,0.12,1371895,1138081,197365,36449,1330606,1120281,174346,35979,506492,432589,72617,1286,0.24,0.09,0.51,0.11,0.00,0.00,0.22,0.21,0.30,0.00,0.04,0.06,0.14
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,NV,STATE TOTAL,6205,7800,99616,0.14,0.92,608755431,196878829,193006433,163011278,1231582,0.00,0.16,0.09,75,0.48,0.51,0.70,0.13,0.05,0.08,0.00,0.02,2.96,7,0.27,0.48,0.14,0.15,0.52,0.74,0.42,0.50,0.55,0.88,0.88,0.64,0.16,0.63,0.09,0.30,0.00,0.01,0.00,0.00,0.14,0.00,0.01,0.01,0.00,0.05,0.22,0.32,0.00,0.00,0.09,5053635,4980197,73249,189,4803697,4744445,59027,225,903942,896872,6530,540,0.15,0.09,0.53,0.10,0.01,0.00,0.15,0.21,0.18,0.00,0.06,0.20,0.16
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,NY,STATE TOTAL,8999,9777,139059,0.11,0.90,837036894,283937597,280006538,226084339,18278448,0.00,0.23,0.06,76,0.48,0.51,0.76,0.11,0.00,0.05,0.00,0.03,2.55,7,0.29,0.35,0.14,0.18,0.46,0.63,0.30,0.50,0.50,0.88,0.88,0.64,0.18,0.61,0.05,0.41,0.00,0.01,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.03,0.19,0.11,0.00,0.00,0.20,5868551,5373468,367806,127277,5465185,5056386,284563,124236,1401486,1388965,11970,551,0.16,0.10,0.49,0.19,0.00,0.00,0.30,0.18,0.20,0.00,0.08,0.06,0.16
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,OH,STATE TOTAL,12062,13511,168597,0.15,0.93,624594747,285586816,280898287,288377875,7892955,0.00,0.12,0.19,75,0.47,0.52,0.85,0.10,0.00,0.01,0.00,0.02,2.54,7,0.31,0.34,0.12,0.17,0.48,0.67,0.34,0.53,0.49,0.88,0.88,0.61,0.19,0.68,0.04,0.35,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.01,0.01,0.04,0.19,0.21,0.00,0.00,0.16,8252399,7260614,848442,143343,8076534,7285175,649967,141392,2141114,2014022,121841,5251,0.19,0.09,0.51,0.14,0.00,0.00,0.24,0.20,0.21,0.00,0.06,0.10,0.16
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,OK,STATE TOTAL,6636,7318,86245,0.16,0.95,305531951,145989436,143977470,155390170,3855735,0.00,0.15,0.39,76,0.43,0.56,0.83,0.05,0.00,0.01,0.07,0.00,2.53,7,0.28,0.35,0.14,0.16,0.48,0.68,0.37,0.55,0.49,0.88,0.88,0.62,0.21,0.70,0.04,0.30,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.01,0.01,0.04,0.29,0.13,0.00,0.00,0.23,4306639,4001148,264686,40805,4533627,4203283,289576,40768,1130287,1090032,39899,356,0.17,0.08,0.57,0.11,0.00,0.00,0.20,0.18,0.29,0.00,0.05,0.10,0.14
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,OR,STATE TOTAL,860,902,11353,0.18,0.93,50611607,24770898,24519284,21372683,2606589,0.00,0.15,0.29,72,0.57,0.42,0.90,0.02,0.00,0.03,0.00,0.01,2.28,6,0.25,0.27,0.10,0.13,0.35,0.52,0.23,0.48,0.37,0.88,0.88,0.49,0.12,0.55,0.02,0.53,0.01,0.00,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.02,0.13,0.16,0.00,0.00,0.13,431850,423780,4180,3890,430686,424341,2625,3720,219617,218240,1377,0,0.38,0.07,0.45,0.06,0.00,0.00,0.45,0.26,0.09,0.00,0.03,0.04,0.12
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,PA,STATE TOTAL,19846,22943,303601,0.11,0.91,1230146322,522356135,512288006,513447521,22916022,0.00,0.15,0.12,76,0.47,0.52,0.89,0.06,0.00,0.01,0.00,0.01,2.66,7,0.32,0.37,0.12,0.18,0.47,0.68,0.32,0.55,0.47,0.88,0.88,0.64,0.21,0.70,0.05,0.33,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.01,0.01,0.04,0.23,0.20,0.00,0.00,0.19,15523027,12531041,2920889,71097,15205509,12835253,2321077,49179,3115737,2976184,69045,70508,0.15,0.09,0.55,0.12,0.00,0.00,0.20,0.19,0.21,0.00,0.06,0.13,0.18
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,PR,STATE TOTAL,462,487,5933,0.13,0.95,12894396,6912185,6674640,11845636,115549,0.00,0.00,0.00,75,0.42,0.57,0.02,0.00,0.00,0.97,0.00,0.00,2.59,6,0.12,0.25,0.15,0.11,0.43,0.56,0.18,0.37,0.65,0.72,0.88,0.47,0.20,0.48,0.04,0.27,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.10,0.28,0.09,0.00,0.00,0.19,259755,229190,30565,0,219270,193015,24770,1485,83952,61647,20820,1485,0.32,0.07,0.55,0.00,0.00,0.00,0.24,0.09,0.41,0.00,0.00,0.15,0.08
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,RI,STATE TOTAL,521,552,7235,0.11,0.93,27248242,12081669,11979050,11272032,312978,0.00,0.11,0.00,75,0.49,0.50,0.88,0.03,0.00,0.03,0.00,0.03,2.24,6,0.27,0.28,0.15,0.18,0.36,0.59,0.27,0.57,0.41,0.88,0.88,0.61,0.16,0.68,0.03,0.48,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.03,0.27,0.09,0.00,0.00,0.09,329756,310526,11910,7320,334408,317561,9450,7397,103683,99318,4290,75,0.11,0.09,0.54,0.21,0.00,0.00,0.35,0.19,0.23,0.00,0.02,0.05,0.13
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,SC,STATE TOTAL,9440,10458,132680,0.12,0.93,407565430,218918962,215204354,229663511,7320802,0.00,0.11,0.22,76,0.45,0.54,0.78,0.19,0.00,0.00,0.00,0.00,2.58,7,0.30,0.36,0.12,0.17,0.50,0.68,0.36,0.50,0.51,0.88,0.88,0.58,0.21,0.66,0.04,0.30,0.00,0.01,0.00,0.00,0.16,0.01,0.00,0.01,0.01,0.03,0.25,0.18,0.00,0.00,0.17,6967590,5452333,1494240,21017,6984582,5603605,1362075,18902,1244676,1129784,114390,502,0.11,0.08,0.63,0.09,0.00,0.00,0.18,0.17,0.23,0.00,0.07,0.14,0.16
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,SD,STATE TOTAL,585,606,8619,0.17,0.90,34326146,11524813,11329827,12728560,709540,0.15,0.11,0.52,73,0.52,0.47,0.88,0.00,0.00,0.00,0.07,0.00,2.37,6,0.24,0.23,0.11,0.13,0.40,0.61,0.27,0.47,0.46,0.88,0.88,0.52,0.14,0.57,0.02,0.42,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.02,0.21,0.09,0.00,0.00,0.16,309596,309111,485,0,306579,305949,630,0,106592,106592,0,0,0.34,0.11,0.40,0.10,0.00,0.00,0.37,0.22,0.16,0.00,0.01,0.04,0.16
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,TN,STATE TOTAL,8911,9956,125740,0.12,0.93,402954753,193589801,190693299,210368648,2506938,0.00,0.11,0.31,75,0.44,0.55,0.82,0.15,0.00,0.00,0.00,0.01,2.77,7,0.31,0.36,0.11,0.17,0.53,0.72,0.37,0.58,0.52,0.88,0.88,0.66,0.17,0.68,0.05,0.35,0.00,0.01,0.00,0.00,0.20,0.01,0.01,0.01,0.01,0.03,0.20,0.18,0.00,0.00,0.14,6515034,5143272,1340090,31672,5951871,4927781,995267,28823,1577994,1383117,193972,905,0.19,0.10,0.53,0.10,0.00,0.00,0.23,0.19,0.16,0.00,0.08,0.12,0.18
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,TX,STATE TOTAL,49782,58797,739779,0.12,0.92,2874200706,1265935207,1237316421,1267218743,23230168,0.00,0.11,0.19,76,0.44,0.55,0.73,0.09,0.01,0.14,0.00,0.01,2.85,7,0.29,0.47,0.13,0.16,0.53,0.70,0.36,0.58,0.54,0.88,0.88,0.65,0.23,0.70,0.05,0.29,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.01,0.01,0.04,0.24,0.25,0.00,0.00,0.15,37575919,31482417,6023442,70060,37231622,31522422,5664567,44633,7853358,7455351,388519,9488,0.16,0.09,0.54,0.11,0.01,0.00,0.17,0.17,0.23,0.00,0.05,0.19,0.16
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,UT,STATE TOTAL,1921,2099,27288,0.15,0.93,104389057,47081612,46481903,47042772,2653461,0.00,0.08,0.19,76,0.47,0.52,0.91,0.00,0.01,0.04,0.00,0.01,2.31,6,0.27,0.30,0.16,0.14,0.42,0.66,0.19,0.55,0.44,0.73,0.88,0.49,0.22,0.60,0.03,0.36,0.01,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.03,0.28,0.11,0.00,0.00,0.14,1365476,1174831,174894,15751,1161888,1091597,53452,16839,435179,418268,13731,3180,0.15,0.08,0.53,0.16,0.02,0.00,0.24,0.22,0.21,0.00,0.04,0.08,0.16
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,VA,STATE TOTAL,8943,9879,128969,0.12,0.93,445601485,218439691,215334468,216676132,6711187,0.00,0.10,0.12,76,0.47,0.52,0.77,0.16,0.01,0.00,0.00,0.01,2.49,7,0.29,0.33,0.13,0.18,0.46,0.65,0.29,0.53,0.49,0.88,0.88,0.58,0.17,0.66,0.04,0.36,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.01,0.00,0.03,0.24,0.17,0.00,0.00,0.18,5422783,4642365,766917,13501,5467995,4849047,608254,10694,1564999,1481729,82188,1082,0.11,0.09,0.64,0.09,0.00,0.00,0.25,0.18,0.20,0.00,0.06,0.12,0.15
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,VT,STATE TOTAL,383,403,5584,0.24,0.89,25908005,10864726,10765433,10163498,1258025,0.00,0.15,0.56,74,0.52,0.47,0.94,0.00,0.00,0.00,0.00,0.02,1.81,6,0.25,0.22,0.09,0.13,0.25,0.53,0.22,0.49,0.40,0.71,0.88,0.52,0.13,0.62,0.04,0.48,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.02,0.24,0.03,0.00,0.00,0.29,199597,197447,120,2030,191913,189688,60,2165,49631,49526,0,105,0.11,0.07,0.63,0.14,0.00,0.00,0.48,0.19,0.15,0.00,0.00,0.02,0.12
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,WA,STATE TOTAL,2653,2820,36768,0.15,0.92,163464643,72189554,71420203,62578899,3062082,0.00,0.14,0.18,74,0.53,0.46,0.88,0.02,0.02,0.02,0.01,0.01,2.22,6,0.28,0.30,0.12,0.16,0.38,0.60,0.26,0.49,0.43,0.88,0.88,0.50,0.15,0.57,0.02,0.54,0.00,0.00,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.02,0.15,0.08,0.00,0.00,0.25,1573713,1466434,105213,2066,1544074,1463736,79165,1173,489626,480008,9374,244,0.35,0.09,0.39,0.13,0.00,0.00,0.45,0.22,0.11,0.00,0.03,0.04,0.11
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,WI,STATE TOTAL,2753,2941,34866,0.22,0.94,131600993,66734517,65898473,64705545,2280089,0.02,0.17,0.24,74,0.51,0.48,0.89,0.04,0.01,0.01,0.00,0.02,2.57,6,0.29,0.26,0.13,0.16,0.43,0.65,0.25,0.49,0.42,0.88,0.88,0.57,0.19,0.62,0.03,0.40,0.01,0.00,0.00,0.00,0.29,0.00,0.00,0.01,0.03,0.04,0.20,0.12,0.00,0.00,0.15,1714130,1678410,27926,7794,1753956,1702906,43641,7409,615563,604765,10586,212,0.28,0.08,0.46,0.11,0.00,0.00,0.31,0.20,0.15,0.00,0.05,0.07,0.19
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,WV,STATE TOTAL,4039,4613,56727,0.14,0.92,138042818,89306644,87387952,97295650,626173,0.06,0.18,0.32,75,0.42,0.57,0.96,0.02,0.00,0.00,0.00,0.00,2.74,7,0.31,0.44,0.11,0.15,0.58,0.72,0.46,0.58,0.55,0.88,0.88,0.71,0.19,0.74,0.06,0.28,0.00,0.01,0.00,0.00,0.15,0.00,0.00,0.01,0.00,0.04,0.22,0.31,0.00,0.00,0.11,2992749,2054489,923168,15092,3088118,2300485,773449,14184,540219,476319,63870,30,0.16,0.09,0.56,0.08,0.00,0.00,0.17,0.15,0.20,0.00,0.04,0.26,0.14
2020,FY,STATE,IRF,STATE,STATE TOTAL,STATE TOTAL,WY,STATE TOTAL,711,771,10322,0.11,0.92,24945281,17826328,17544981,17779334,628835,0.00,0.13,0.28,76,0.45,0.54,0.90,0.00,0.00,0.05,0.01,0.00,1.90,6,0.26,0.26,0.10,0.14,0.33,0.53,0.33,0.48,0.37,0.68,0.88,0.52,0.20,0.63,0.02,0.24,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.01,0.01,0.09,0.30,0.08,0.00,0.00,0.18,532439,442199,82842,7398,533547,439255,85564,8728,135901,113436,20450,2015,0.40,0.07,0.33,0.14,0.00,0.00,0.18,0.17,0.34,0.00,0.05,0.09,0.14
2020,FY,PROVIDER,IRF,20001,PROVIDENCE ALASKA MEDICAL CENTER,ANCHORAGE,AK,99508,40,40,666,0.00,0.92,5007784,1278230,1252369,1045579,235424,0.00,0.00,0.35,74,0.60,0.40,0.80,0.00,0.00,0.00,0.00,0.00,3.19,6,0.35,0.45,0.00,0.00,0.42,0.70,0.00,0.40,0.52,0.70,0.88,0.52,0.00,0.50,0.00,0.65,0.00,0.00,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12157,11947,210,0,11094,11094,0,0,4541,4496,45,0,0.45,0.00,0.40,0.00,0.00,0.00,0.59,0.15,0.06,0.00,0.03,0.00,0.14
2020,FY,PROVIDER,IRF,20017,ALASKA REGIONAL HOSPITAL,ANCHORAGE,AK,99508,98,100,1425,0.20,0.92,11111476,3609570,3561973,2935283,507695,0.00,0.28,0.39,73,0.57,0.42,0.67,0.00,0.00,0.00,0.22,0.00,2.00,6,0.21,0.21,0.00,0.18,0.33,0.57,0.38,0.35,0.48,0.70,0.88,0.52,0.17,0.63,0.00,0.43,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.16,31981,31981,0,0,32128,32128,0,0,6475,6475,0,0,0.40,0.00,0.50,0.00,0.00,0.00,0.47,0.15,0.15,0.00,0.06,0.02,0.13
2020,FY,PROVIDER,IRF,10011,ST VINCENT'S EAST,BIRMINGHAM,AL,35235,66,69,885,0.16,0.93,3705851,1268452,1255648,1441837,31778,0.00,0.00,0.18,77,0.48,0.51,0.81,0.00,0.00,0.00,0.00,0.00,2.26,7,0.34,0.30,0.00,0.00,0.51,0.74,0.39,0.51,0.48,0.88,0.88,0.72,0.00,0.66,0.00,0.45,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.16,42042,42042,0,0,44044,44044,0,0,3640,3640,0,0,0.21,0.00,0.68,0.00,0.00,0.00,0.31,0.14,0.28,0.00,0.05,0.04,0.15
2020,FY,PROVIDER,IRF,10029,EAST ALABAMA MEDICAL CENTER,OPELIKA,AL,36801,157,168,2239,0.00,0.93,5437675,3661444,3618984,4396078,360310,0.00,0.08,0.76,77,0.43,0.56,0.71,0.28,0.00,0.00,0.00,0.00,2.16,7,0.29,0.44,0.10,0.15,0.54,0.88,0.38,0.44,0.52,0.88,0.88,0.61,0.15,0.67,0.09,0.36,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.17,0.08,0.00,0.00,0.16,87565,75738,2776,9051,98454,88458,1297,8699,39004,36003,2806,195,0.00,0.08,0.67,0.10,0.00,0.00,0.23,0.15,0.15,0.00,0.13,0.08,0.23
2020,FY,PROVIDER,IRF,10033,UNIVERSITY OF ALABAMA HOSPITAL,BIRMINGHAM,AL,35233,201,219,3173,0.12,0.89,16405267,5743019,5571001,5864806,755355,0.00,0.08,0.25,70,0.56,0.43,0.70,0.26,0.00,0.00,0.00,0.00,2.96,6,0.20,0.31,0.15,0.17,0.40,0.68,0.27,0.53,0.50,0.88,0.88,0.62,0.12,0.68,0.00,0.37,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.25,0.10,0.00,0.00,0.29,145852,144982,870,0,148118,147758,360,0,34820,34820,0,0,0.19,0.11,0.53,0.10,0.00,0.00,0.21,0.39,0.10,0.00,0.05,0.06,0.15
2020,FY,PROVIDER,IRF,10092,DCH REGIONAL MEDICAL CENTER,TUSCALOOSA,AL,35401,297,312,4715,0.11,0.92,12985898,6493312,6361441,7313851,24397,0.00,0.12,0.15,72,0.46,0.53,0.64,0.33,0.00,0.00,0.00,0.00,2.95,7,0.27,0.32,0.18,0.17,0.57,0.88,0.42,0.53,0.54,0.88,0.88,0.59,0.16,0.88,0.06,0.37,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.21,0.20,0.00,0.00,0.15,223021,215009,7331,681,238252,230951,6301,1000,67957,66587,1265,105,0.16,0.09,0.51,0.18,0.00,0.00,0.26,0.17,0.13,0.00,0.12,0.09,0.20
2020,FY,PROVIDER,IRF,10100,THOMAS HOSPITAL,FAIRHOPE,AL,36532,91,93,1269,0.14,0.94,2647259,2007243,1985419,2439901,232940,0.00,0.00,0.20,76,0.50,0.49,0.95,0.00,0.00,0.00,0.00,0.00,2.27,7,0.37,0.36,0.13,0.18,0.43,0.68,0.38,0.47,0.47,0.88,0.88,0.72,0.17,0.62,0.00,0.42,0.00,0.00,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.25,65179,65179,0,0,65592,65497,0,95,9989,9989,0,0,0.27,0.00,0.58,0.00,0.00,0.00,0.41,0.11,0.18,0.00,0.08,0.00,0.19
2020,FY,PROVIDER,IRF,10104,GRANDVIEW MEDICAL CENTER,BIRMINGHAM,AL,35243,191,207,2501,0.13,0.94,18517273,3893944,3865234,4536809,220562,0.00,0.00,0.14,79,0.42,0.57,0.91,0.06,0.00,0.00,0.00,0.00,2.36,7,0.33,0.47,0.11,0.18,0.55,0.69,0.23,0.50,0.49,0.88,0.88,0.69,0.18,0.73,0.00,0.31,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.30,0.12,0.00,0.00,0.18,134457,133002,1425,30,131626,131091,500,35,17723,17723,0,0,0.15,0.09,0.59,0.09,0.00,0.00,0.16,0.20,0.36,0.00,0.07,0.03,0.15
2020,FY,PROVIDER,IRF,10113,MOBILE INFIRMARY MEDICAL CENTER,MOBILE,AL,36652,169,179,2582,0.14,0.94,6064217,3393384,3359108,3971735,23118,0.00,0.00,0.28,72,0.66,0.33,0.76,0.20,0.00,0.00,0.00,0.00,2.37,7,0.32,0.36,0.11,0.14,0.50,0.73,0.30,0.47,0.50,0.88,0.88,0.66,0.10,0.68,0.00,0.44,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.14,0.06,0.00,0.00,0.33,128229,128229,0,0,130100,130100,0,0,27985,27985,0,0,0.15,0.16,0.56,0.10,0.00,0.00,0.34,0.35,0.06,0.00,0.02,0.01,0.19
2020,FY,PROVIDER,IRF,10114,"MEDICAL WEST, AN AFFILIATE OF UAB HEALTH SYSTEM",BESSEMER,AL,35021,97,105,1305,0.11,0.90,4594790,2085246,2077238,2312670,5246,0.00,0.00,0.00,73,0.43,0.56,0.72,0.26,0.00,0.00,0.00,0.00,2.78,7,0.30,0.49,0.00,0.14,0.47,0.74,0.45,0.65,0.54,0.88,0.88,0.56,0.19,0.55,0.00,0.23,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.19,70798,66281,4517,0,73249,69109,4140,0,1840,1840,0,0,0.13,0.00,0.59,0.11,0.00,0.00,0.11,0.09,0.29,0.00,0.14,0.05,0.29
2020,FY,PROVIDER,IRF,10139,BROOKWOOD BAPTIST MEDICAL CENTER,BIRMINGHAM,AL,35209,261,290,3623,0.09,0.95,33413354,5316911,5253969,6161067,76082,0.00,0.05,0.20,76,0.41,0.58,0.80,0.17,0.00,0.00,0.00,0.00,2.77,7,0.38,0.45,0.15,0.21,0.54,0.72,0.38,0.52,0.52,0.88,0.88,0.65,0.18,0.67,0.04,0.34,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.00,0.00,0.04,152050,151810,240,0,154550,154550,0,0,15299,15299,0,0,0.11,0.13,0.59,0.11,0.00,0.00,0.18,0.13,0.21,0.00,0.11,0.19,0.15
2020,FY,PROVIDER,IRF,10144,SPRINGHILL MEMORIAL HOSPITAL,MOBILE,AL,36608,103,106,1308,0.11,0.92,2973272,1942301,1918629,2297229,42198,0.00,0.00,0.13,75,0.45,0.54,0.80,0.15,0.00,0.00,0.00,0.00,2.28,7,0.34,0.46,0.11,0.19,0.47,0.61,0.28,0.44,0.45,0.88,0.88,0.66,0.12,0.61,0.00,0.35,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.23,0.13,0.00,0.00,0.14,61159,49032,9525,2602,61101,52324,6241,2536,28015,20175,7184,656,0.00,0.00,0.72,0.00,0.00,0.00,0.23,0.25,0.17,0.00,0.12,0.07,0.13
2020,FY,PROVIDER,IRF,10157,SHOALS HOSPITAL,MUSCLE SHOALS,AL,35661,444,487,6873,0.09,0.90,21282436,8191443,8078572,10560125,56800,0.00,0.08,0.10,78,0.40,0.59,0.87,0.11,0.00,0.00,0.00,0.00,2.63,7,0.31,0.39,0.11,0.16,0.50,0.67,0.48,0.50,0.54,0.88,0.88,0.65,0.19,0.88,0.05,0.27,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.04,0.00,0.07,0.33,0.27,0.00,0.00,0.02,380651,246955,129556,4140,384998,263730,117128,4140,33054,33054,0,0,0.08,0.11,0.59,0.16,0.00,0.00,0.17,0.09,0.29,0.00,0.04,0.24,0.12
