YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,BENE_GE_60_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_OUTLIER_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_AVG_CC_CNT,BENE_CC_AF_PCT,BENE_CC_ALZHMR_PCT,BENE_CC_ASTHMA_PCT,BENE_CC_CNCR_PCT,BENE_CC_CHF_PCT,BENE_CC_CKD_PCT,BENE_CC_COPD_PCT,BENE_CC_DPRSSN_PCT,BENE_CC_DBTS_PCT,BENE_CC_HYPLPDMA_PCT,BENE_CC_HYPRTNSN_PCT,BENE_CC_IHD_PCT,BENE_CC_OPO_PCT,BENE_CC_RAOA_PCT,BENE_CC_SZ_PCT,BENE_CC_STROK_PCT,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,BENE_PRMRY_DX_SKN_PCT,BENE_PRMRY_DX_AFTRCRE_PCT,DSCHRG_CMNTY_SLFCR_PCT,DSCHRG_IP_PCT,DSCHRG_HH_PCT,DSCHRG_SNF_PCT,DSCHRG_IRF_PCT,DSCHRG_HOSPC_PCT,DSCHRG_DEATH_PCT
2020,FY,PROVIDER,LTC,192004,KPC PROMISE HOSPITAL OF BATON ROUGE,BATON ROUGE,LA,70809,197,214,5245,0.08,0.64,0.00,17672143,6729066,6265405,7393397,141560,0.00,0.49,0.06,67.00,0.50,0.49,0.37,0.59,0.00,0.00,0.00,0.00,5.23,6,0.23,0.37,0.07,0.09,0.49,0.88,0.20,0.53,0.64,0.72,0.88,0.56,0.10,0.48,0.15,0.20,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.08,0.05,0.08,0.18,0.00,0.17,0.19,0.00,0.14,0.11,0.21,0.28,0.00,0.09,0.00
2020,FY,PROVIDER,LTC,192006,CORNERSTONE SPECIALTY HOSPITALS BOSSIER CITY,BOSSIER CITY,LA,71112,325,340,7075,0.17,0.79,0.04,51010702,9882549,9162368,10780779,337099,0.00,0.40,0.19,74.00,0.44,0.55,0.61,0.36,0.00,0.00,0.00,0.00,4.21,8,0.30,0.62,0.08,0.16,0.65,0.88,0.55,0.52,0.60,0.88,0.88,0.66,0.16,0.70,0.15,0.30,0.00,0.03,0.18,0.00,0.00,0.00,0.04,0.00,0.32,0.00,0.12,0.00,0.00,0.04,0.00,0.05,0.06,0.20,0.36,0.05,0.04,0.18
2020,FY,PROVIDER,LTC,192007,BRIDGEPOINT CONTINUING CARE HOSPITAL,MARRERO,LA,70072,190,219,5934,0.00,0.61,0.07,31133474,8984083,8234147,9374360,812203,0.00,0.63,0.00,67.00,0.56,0.43,0.38,0.55,0.00,0.00,0.00,0.00,4.63,7,0.25,0.51,0.15,0.10,0.64,0.88,0.38,0.52,0.72,0.69,0.88,0.62,0.07,0.48,0.21,0.27,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.28,0.07,0.07,0.00,0.06,0.10,0.00,0.13,0.07,0.05,0.39,0.11,0.00,0.07
2020,FY,PROVIDER,LTC,192008,SAGE SPECIALTY  HOSPITAL,DENHAM SPRINGS,LA,70726,353,409,7397,0.11,0.77,0.00,15363984,7262475,6877552,7726123,0,0.00,0.56,0.10,62.00,0.60,0.39,0.56,0.40,0.00,0.00,0.00,0.00,2.23,6,0.14,0.37,0.11,0.09,0.31,0.57,0.37,0.88,0.48,0.68,0.88,0.41,0.10,0.43,0.57,0.16,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.00,0.21,0.25,0.30,0.04,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,192009,CURAHEALTH NEW ORLEANS,NEW ORLEANS,LA,70119,146,167,3618,0.13,0.71,0.00,17861385,4483552,4104074,4756722,19462,0.00,0.62,0.00,67.00,0.56,0.43,0.34,0.59,0.00,0.00,0.00,0.00,5.24,7,0.30,0.60,0.15,0.10,0.48,0.88,0.36,0.60,0.64,0.68,0.88,0.58,0.10,0.47,0.17,0.28,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.41,0.10,0.10,0.00,0.09,0.00,0.00,0.21,0.20,0.07,0.14,0.22,0.00,0.00
2020,FY,PROVIDER,LTC,192010,INTENSIVE SPECIALTY HOSPITAL,SHREVEPORT,LA,71101,1125,1273,35448,0.06,0.56,0.07,171495600,46285796,43108226,48818247,1369803,0.00,0.51,0.21,71.00,0.50,0.49,0.57,0.40,0.00,0.00,0.00,0.00,3.73,7,0.20,0.57,0.09,0.11,0.52,0.73,0.56,0.62,0.58,0.73,0.88,0.60,0.12,0.67,0.32,0.23,0.00,0.00,0.11,0.02,0.01,0.00,0.00,0.02,0.17,0.08,0.12,0.03,0.02,0.01,0.00,0.18,0.17,0.19,0.16,0.01,0.01,0.16
2020,FY,PROVIDER,LTC,192011,PAM SPECIALTY HOSPITAL OF SHREVEPORT SOUTH,SHREVEPORT,LA,71115,497,543,12666,0.07,0.70,0.03,136361837,19683643,18846609,21455796,932579,0.00,0.35,0.20,74.00,0.47,0.52,0.63,0.34,0.00,0.00,0.00,0.00,4.14,8,0.34,0.60,0.10,0.13,0.69,0.88,0.47,0.55,0.63,0.88,0.88,0.73,0.11,0.69,0.11,0.26,0.00,0.00,0.25,0.00,0.02,0.00,0.02,0.00,0.23,0.04,0.12,0.00,0.02,0.04,0.04,0.08,0.09,0.22,0.32,0.04,0.04,0.14
2020,FY,PROVIDER,LTC,192012,CHRISTUS DUBUIS HOSPITAL OF ALEXANDRIA,ALEXANDRIA,LA,71301,173,177,3873,0.14,0.76,0.00,14967831,5709400,5501742,6055735,171727,0.00,0.36,0.37,72.00,0.41,0.58,0.69,0.27,0.00,0.00,0.00,0.00,3.64,8,0.34,0.53,0.09,0.15,0.70,0.88,0.49,0.55,0.56,0.88,0.88,0.88,0.12,0.68,0.13,0.21,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.21,0.00,0.00,0.00,0.00,0.10,0.10,0.16,0.16,0.20,0.06,0.16
2020,FY,PROVIDER,LTC,192013,CORNERSTONE SPECIALTY HOSPITALS SOUTHWEST LOUISIAN,LAKE CHARLES,LA,70601,156,164,3981,0.07,0.69,0.00,24543476,5682930,5353799,6365640,381550,0.00,0.38,0.27,70.00,0.46,0.53,0.69,0.26,0.00,0.00,0.00,0.00,3.40,8,0.33,0.47,0.18,0.17,0.73,0.88,0.62,0.55,0.57,0.88,0.88,0.72,0.14,0.56,0.16,0.26,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.11,0.20,0.28,0.08,0.00,0.12
2020,FY,PROVIDER,LTC,192015,OCHSNER EXTENDED CARE HOSPITAL,JEFFERSON,LA,70121,87,90,2293,0.19,0.59,0.00,10983359,3624403,3268124,3757487,457637,0.00,0.37,0.00,64.00,0.52,0.47,0.43,0.47,0.00,0.00,0.00,0.00,5.05,6,0.27,0.33,0.16,0.00,0.51,0.88,0.26,0.54,0.54,0.67,0.88,0.59,0.00,0.43,0.00,0.28,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.17,0.20,0.15,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,192016,SPECIALTY HOSPITAL,MONROE,LA,71201,189,201,5290,0.00,0.65,0.00,19679199,6623554,6245990,7376588,483952,0.00,0.38,0.31,72.00,0.46,0.53,0.59,0.40,0.00,0.00,0.00,0.00,4.39,7,0.30,0.58,0.00,0.11,0.62,0.88,0.44,0.43,0.56,0.71,0.88,0.69,0.10,0.63,0.12,0.19,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.13,0.00,0.07,0.05,0.06,0.14,0.10,0.27,0.20,0.00,0.06,0.14
2020,FY,PROVIDER,LTC,192022,RUSTON REGIONAL SPECIALTY HOSPITAL,RUSTON,LA,71270,330,370,8120,0.10,0.73,0.03,27153959,10842272,10300148,13185949,7896,0.00,0.42,0.84,75.00,0.45,0.54,0.59,0.39,0.00,0.00,0.00,0.00,3.72,7,0.30,0.57,0.07,0.16,0.65,0.88,0.42,0.46,0.68,0.74,0.88,0.58,0.12,0.57,0.10,0.21,0.00,0.00,0.15,0.00,0.03,0.00,0.00,0.05,0.16,0.07,0.09,0.04,0.04,0.06,0.00,0.20,0.09,0.11,0.37,0.00,0.03,0.10
2020,FY,PROVIDER,LTC,192023,NORTHSHORE EXTENDED CARE HOSPITAL,LACOMBE,LA,70445,110,122,3200,0.00,0.61,0.00,11860995,4967328,4512423,5209024,1156519,0.00,0.33,0.20,69.00,0.47,0.52,0.75,0.22,0.00,0.00,0.00,0.00,3.31,7,0.30,0.44,0.11,0.12,0.59,0.88,0.50,0.60,0.55,0.88,0.88,0.70,0.15,0.62,0.00,0.26,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.16,0.00,0.00,0.00,0.00,0.00,0.13,0.23,0.27,0.12,0.00,0.00
2020,FY,PROVIDER,LTC,192028,RIVERBRIDGE SPECIALTY HOSPITAL,VIDALIA,LA,71373,299,336,7203,0.12,0.68,0.00,21917839,9228870,8780961,10986017,108925,0.00,0.41,0.97,75.00,0.38,0.61,0.55,0.43,0.00,0.00,0.00,0.00,3.30,7,0.21,0.66,0.12,0.14,0.65,0.66,0.40,0.51,0.56,0.69,0.88,0.68,0.15,0.88,0.14,0.23,0.00,0.00,0.08,0.00,0.05,0.00,0.00,0.00,0.24,0.04,0.10,0.00,0.08,0.09,0.04,0.17,0.32,0.16,0.13,0.00,0.00,0.07
2020,FY,PROVIDER,LTC,192029,LAFAYETTE - A M G SPECIALTY HOSPITAL,LAFAYETTE,LA,70506,167,169,4342,0.00,0.55,0.00,17959573,8561574,8371208,9742172,964,0.00,0.35,0.21,71.00,0.48,0.51,0.65,0.28,0.00,0.00,0.00,0.00,3.62,7,0.44,0.32,0.10,0.12,0.69,0.88,0.49,0.51,0.64,0.88,0.88,0.88,0.10,0.58,0.09,0.22,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.10,0.00,0.00,0.00,0.00,0.11,0.07,0.18,0.24,0.09,0.10,0.17
2020,FY,PROVIDER,LTC,192030,"BLIANT SPECIALTY HOSPITAL, LLC",NEW ORLEANS,LA,70128,13,13,224,0.00,1.00,0.00,467278,285259,279627,312428,0,0.00,0.84,0.00,74.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.95,7,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,192031,CORNERSTONE SPECIALTY HOSPITALS WEST MONROE,WEST MONROE,LA,71291,289,330,8806,0.04,0.61,0.08,69631277,11829848,10776983,12739586,536555,0.00,0.43,0.35,72.00,0.56,0.43,0.61,0.37,0.00,0.00,0.00,0.00,4.34,7,0.26,0.58,0.06,0.14,0.65,0.88,0.49,0.54,0.60,0.73,0.88,0.67,0.07,0.62,0.14,0.26,0.00,0.00,0.14,0.00,0.00,0.00,0.04,0.00,0.23,0.05,0.12,0.00,0.05,0.07,0.04,0.07,0.04,0.27,0.30,0.00,0.03,0.16
2020,FY,PROVIDER,LTC,192032,LOUISIANA EXTENDED CARE HOSPITAL OF LAFAYETTE,LAFAYETTE,LA,70506,439,460,10751,0.08,0.74,0.02,29788853,14270435,13524063,15780639,277323,0.00,0.38,0.28,71.00,0.51,0.48,0.64,0.32,0.00,0.00,0.00,0.00,3.89,7,0.35,0.36,0.10,0.14,0.62,0.88,0.46,0.59,0.60,0.88,0.88,0.74,0.14,0.58,0.10,0.25,0.00,0.00,0.20,0.00,0.00,0.00,0.04,0.04,0.17,0.04,0.13,0.00,0.08,0.05,0.04,0.04,0.07,0.30,0.29,0.09,0.07,0.09
2020,FY,PROVIDER,LTC,192034,ST LANDRY EXTENDED CARE HOSPITAL,OPELOUSAS,LA,70570,106,116,2635,0.00,0.73,0.00,8302628,3204004,3101891,3876524,24847,0.00,0.55,0.80,71.00,0.42,0.57,0.58,0.39,0.00,0.00,0.00,0.00,4.34,8,0.36,0.45,0.14,0.16,0.65,0.88,0.68,0.74,0.62,0.88,0.88,0.71,0.26,0.69,0.16,0.25,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.15,0.00,0.00,0.00,0.00,0.20,0.23,0.12,0.27,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,192035,LOUISIANA EXTENDED CARE HOSPITAL OF NATCHITOCHES,NATCHITOCHES,LA,71457,166,187,4210,0.07,0.70,0.00,10384806,4946689,4731903,5984633,39899,0.00,0.31,0.92,77.00,0.37,0.62,0.66,0.30,0.00,0.00,0.00,0.00,2.83,8,0.36,0.69,0.15,0.15,0.64,0.88,0.49,0.57,0.56,0.88,0.88,0.88,0.19,0.69,0.09,0.21,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.14,0.00,0.00,0.00,0.13,0.06,0.09,0.29,0.26,0.00,0.00,0.13
2020,FY,PROVIDER,LTC,192036,P A M SPECIALTY HOSPITAL OF HAMMOND,HAMMOND,LA,70403,306,339,6442,0.24,0.74,0.03,34522887,10407583,9759848,10869406,186748,0.00,0.55,0.20,70.00,0.54,0.45,0.58,0.39,0.00,0.00,0.00,0.00,4.56,7,0.25,0.50,0.06,0.17,0.67,0.88,0.50,0.56,0.69,0.88,0.88,0.68,0.16,0.60,0.19,0.19,0.00,0.00,0.16,0.00,0.00,0.00,0.05,0.03,0.18,0.00,0.06,0.00,0.07,0.11,0.00,0.03,0.16,0.23,0.29,0.06,0.06,0.08
2020,FY,PROVIDER,LTC,192037,HOUMA - AMG SPECIALTY HOSPITAL,HOUMA,LA,70360,217,248,6147,0.07,0.63,0.05,26860621,9498466,9074471,11119355,37893,0.00,0.47,0.20,72.00,0.48,0.51,0.59,0.36,0.00,0.00,0.00,0.00,4.59,7,0.32,0.44,0.14,0.11,0.66,0.88,0.52,0.53,0.67,0.88,0.88,0.70,0.12,0.62,0.17,0.18,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.16,0.00,0.00,0.05,0.00,0.04,0.16,0.21,0.27,0.05,0.00,0.13
2020,FY,PROVIDER,LTC,192041,ZACHARY - A M G SPECIALTY HOSPITAL,ZACHARY,LA,70791,98,104,2646,0.00,0.62,0.00,10114570,5008144,4819285,5549251,81602,0.00,0.52,0.00,72.00,0.51,0.48,0.52,0.46,0.00,0.00,0.00,0.00,3.55,7,0.41,0.57,0.00,0.16,0.56,0.88,0.43,0.64,0.61,0.71,0.88,0.58,0.00,0.53,0.13,0.25,0.00,0.00,0.39,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.27,0.22,0.21,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,192043,RIVERSIDE HOSPITAL OF LOUISIANA,ALEXANDRIA,LA,71306,276,303,5887,0.03,0.82,0.00,15670815,8717114,8323996,9082897,76348,0.00,0.44,0.34,70.00,0.49,0.50,0.72,0.25,0.00,0.00,0.00,0.00,3.52,7,0.28,0.49,0.13,0.09,0.55,0.88,0.46,0.63,0.68,0.73,0.88,0.65,0.13,0.69,0.14,0.21,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.21,0.05,0.12,0.06,0.05,0.05,0.05,0.11,0.11,0.25,0.25,0.08,0.06,0.03
2020,FY,PROVIDER,LTC,192048,P A M SPECIALTY HOSPITAL OF COVINGTON,COVINGTON,LA,70433,249,292,5512,0.20,0.69,0.00,29219575,8717314,8361255,9442730,27303,0.00,0.48,0.32,72.00,0.44,0.55,0.66,0.28,0.00,0.00,0.00,0.00,4.92,8,0.32,0.61,0.14,0.11,0.63,0.88,0.54,0.63,0.71,0.88,0.88,0.70,0.11,0.67,0.14,0.22,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.04,0.13,0.06,0.12,0.00,0.11,0.11,0.00,0.04,0.09,0.22,0.31,0.08,0.07,0.06
2020,FY,PROVIDER,LTC,192055,LOUISIANA EXTENDED CARE HOSPITAL OF WEST MONROE,WEST MONROE,LA,71291,146,157,3855,0.11,0.63,0.00,15747157,4858360,4608649,5405533,169426,0.00,0.39,0.34,73.00,0.39,0.60,0.67,0.30,0.00,0.00,0.00,0.00,3.98,7,0.30,0.48,0.16,0.12,0.88,0.88,0.56,0.46,0.64,0.69,0.88,0.70,0.14,0.69,0.15,0.23,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.10,0.00,0.00,0.00,0.00,0.14,0.10,0.20,0.26,0.00,0.00,0.17
2020,FY,PROVIDER,LTC,222000,SPAULDING HOSPITAL FOR CONTINUING MED CARE-CAMB,CAMBRIDGE,MA,2138,477,506,15239,0.12,0.61,0.11,60557582,22183145,18531409,16509952,5324067,0.00,0.34,0.03,71.00,0.55,0.44,0.71,0.10,0.00,0.09,0.00,0.04,3.89,7,0.33,0.53,0.15,0.16,0.54,0.88,0.32,0.60,0.53,0.88,0.88,0.71,0.16,0.46,0.09,0.30,0.06,0.00,0.11,0.00,0.05,0.00,0.00,0.00,0.02,0.00,0.10,0.03,0.00,0.00,0.15,0.06,0.15,0.39,0.23,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,222002,CURAHEALTH STOUGHTON,STOUGHTON,MA,2072,90,97,2382,0.00,0.67,0.00,10592874,3828231,3398098,2799708,25256,0.00,0.62,0.00,66.00,0.58,0.41,0.86,0.00,0.00,0.00,0.00,0.00,4.51,8,0.31,0.54,0.14,0.12,0.88,0.88,0.54,0.70,0.63,0.88,0.88,0.71,0.00,0.51,0.20,0.14,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.16,0.28,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,222006,LEMUEL SHATTUCK HOSPITAL,JAMAICA PLAIN,MA,2130,11,11,513,0.00,0.00,0.00,2093202,753631,593988,400291,465568,0.00,0.00,0.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.22,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,222007,HEBREW REHABILITATION CENTER,BOSTON,MA,2131,40,44,1347,0.00,0.50,0.00,4207400,2686587,2270996,1869343,0,0.00,0.32,0.00,72.00,0.55,0.45,0.77,0.00,0.00,0.00,0.00,0.00,6.68,8,0.45,0.70,0.00,0.00,0.88,0.88,0.47,0.55,0.52,0.88,0.88,0.88,0.00,0.32,0.00,0.35,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,0.00,0.31,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,222027,NEW ENGLAND SINAI HOSPITAL,STOUGHTON,MA,2072,488,556,11440,0.12,0.75,0.04,34529382,21140880,19486876,16867675,415560,0.00,0.45,0.00,71.00,0.56,0.43,0.80,0.11,0.00,0.04,0.00,0.02,4.21,8,0.39,0.45,0.17,0.17,0.88,0.88,0.58,0.61,0.58,0.88,0.88,0.88,0.11,0.48,0.12,0.23,0.00,0.00,0.56,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.11,0.02,0.03,0.00,0.03,0.03,0.21,0.16,0.43,0.00,0.00,0.05
2020,FY,PROVIDER,LTC,222043,VIBRA HOSPITAL OF SOUTHEASTERN MASSACHUSETTS,NEW BEDFORD,MA,2745,196,213,5242,0.09,0.64,0.06,36714084,8143949,7353291,6563225,261207,0.00,0.48,0.00,69.00,0.52,0.47,0.87,0.00,0.00,0.07,0.00,0.00,4.56,7,0.31,0.37,0.19,0.12,0.68,0.88,0.66,0.62,0.59,0.88,0.88,0.68,0.16,0.51,0.10,0.17,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.10,0.00,0.00,0.00,0.07,0.08,0.17,0.38,0.23,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,222046,VIBRA HOSPITAL OF WESTERN MASS - CENTRAL CAMPUS,ROCHDALE,MA,1542,111,121,4104,0.00,0.51,0.18,75400572,6705688,5628911,4673682,717239,0.00,0.59,0.00,65.00,0.54,0.45,0.74,0.00,0.00,0.13,0.00,0.00,5.36,7,0.30,0.47,0.18,0.14,0.67,0.88,0.59,0.68,0.70,0.70,0.88,0.63,0.10,0.53,0.24,0.23,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,0.14,0.39,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,222047,WHITTIER REHABILITATION HOSPITAL - BRADFORD,BRADFORD,MA,1835,210,218,5294,0.13,0.72,0.05,21962374,8265904,7453950,6820461,649967,0.00,0.24,0.00,72.00,0.57,0.42,0.90,0.00,0.00,0.05,0.00,0.00,3.80,8,0.48,0.47,0.20,0.20,0.74,0.88,0.62,0.88,0.56,0.88,0.88,0.74,0.17,0.53,0.05,0.24,0.00,0.00,0.37,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.09,0.00,0.00,0.00,0.12,0.14,0.15,0.19,0.35,0.08,0.00,0.00
2020,FY,PROVIDER,LTC,222048,WHITTIER REHABILITATION HOSPITAL,WESTBOROUGH,MA,1581,261,277,5896,0.11,0.73,0.00,22039734,9596856,9075797,8079325,109226,0.00,0.24,0.00,73.00,0.54,0.45,0.88,0.04,0.00,0.00,0.00,0.00,4.01,7,0.45,0.42,0.19,0.20,0.62,0.88,0.45,0.59,0.51,0.88,0.88,0.70,0.17,0.52,0.08,0.26,0.00,0.00,0.24,0.00,0.08,0.00,0.00,0.04,0.04,0.00,0.11,0.04,0.00,0.00,0.22,0.37,0.23,0.00,0.25,0.04,0.00,0.00
2020,FY,PROVIDER,LTC,212002,WESTERN MARYLAND CENTER,HAGERSTOWN,MD,21742,13,17,729,0.00,0.00,0.00,1695125,544757,320247,365220,144361,0.00,0.00,0.00,64.00,0.00,0.00,0.92,0.00,0.00,0.00,0.00,0.00,3.51,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,212003,DEER'S HEAD CENTER,SALISBURY,MD,21801,58,60,1184,0.00,0.75,0.00,2812679,1659722,1584064,1664901,492328,0.00,0.31,0.00,76.00,0.58,0.41,0.63,0.32,0.00,0.00,0.00,0.00,4.69,7,0.37,0.36,0.00,0.00,0.62,0.88,0.46,0.37,0.63,0.88,0.88,0.72,0.00,0.60,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,232012,SELECT SPECIALTY HOSPITAL-FLINT,FLINT,MI,48532,130,135,3526,0.00,0.64,0.00,28724866,7668606,7219718,6774544,560112,0.00,0.38,0.11,69.00,0.49,0.50,0.62,0.32,0.00,0.00,0.00,0.00,4.89,8,0.35,0.64,0.18,0.12,0.88,0.88,0.69,0.62,0.70,0.88,0.88,0.88,0.00,0.61,0.16,0.31,0.00,0.00,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.38,0.14,0.00,0.20
2020,FY,PROVIDER,LTC,232019,VIBRA HOSPITAL OF SOUTHEASTERN MI-TAYLOR CAMPUS,TAYLOR,MI,48180,362,388,10829,0.05,0.55,0.04,213585488,17762199,16048795,17287836,855733,0.00,0.61,0.00,70.00,0.48,0.51,0.45,0.48,0.00,0.00,0.00,0.00,5.28,9,0.38,0.71,0.16,0.14,0.88,0.88,0.88,0.63,0.88,0.88,0.88,0.88,0.09,0.63,0.18,0.38,0.00,0.00,0.52,0.00,0.00,0.00,0.03,0.00,0.08,0.05,0.04,0.00,0.06,0.04,0.00,0.02,0.10,0.09,0.51,0.04,0.03,0.14
2020,FY,PROVIDER,LTC,232020,MCLAREN BAY SPECIAL CARE,BAY CITY,MI,48706,105,110,2571,0.00,0.60,0.00,9909173,3675530,3433596,3572900,115936,0.00,0.40,0.36,71.00,0.54,0.45,0.92,0.00,0.00,0.00,0.00,0.00,4.63,9,0.48,0.54,0.10,0.19,0.88,0.88,0.88,0.66,0.65,0.88,0.88,0.88,0.12,0.88,0.00,0.22,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.21,0.21,0.24,0.00,0.00,0.11
2020,FY,PROVIDER,LTC,232021,SELECT SPECIALTY HOSPITAL - MUSKEGON,MUSKEGON,MI,49442,112,120,2989,0.00,0.62,0.00,16412141,5211564,4978947,5278665,392892,0.00,0.43,0.25,68.00,0.51,0.48,0.81,0.14,0.00,0.00,0.00,0.00,5.09,7,0.29,0.34,0.11,0.11,0.70,0.88,0.58,0.70,0.58,0.88,0.88,0.56,0.09,0.72,0.00,0.17,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.15,0.00,0.00,0.00,0.00,0.09,0.00,0.26,0.35,0.00,0.00,0.09
2020,FY,PROVIDER,LTC,232023,SELECT SPECIALTY HOSPITAL-MACOMB COUNTY,MOUNT CLEMENS,MI,48043,482,505,13568,0.08,0.59,0.05,96092390,24448003,22503907,23451319,2439301,0.00,0.47,0.00,70.00,0.49,0.50,0.62,0.29,0.02,0.00,0.00,0.04,5.06,9,0.43,0.62,0.16,0.16,0.88,0.88,0.70,0.60,0.74,0.88,0.88,0.88,0.10,0.58,0.16,0.34,0.00,0.00,0.59,0.00,0.03,0.00,0.00,0.00,0.06,0.02,0.08,0.00,0.03,0.02,0.03,0.02,0.09,0.11,0.48,0.05,0.02,0.15
